"id","logId","link","itemId","internalLevel","internalSubtype","potionData","name","description","style","trait","quality","value","level","type","equipType","weaponType","armorType","craftType","armorRating","weaponPower","cond","enchantId","enchantLevel","enchantSubtype","enchantName","enchantDesc","maxCharges","abilityName","abilityDesc","abilityCooldown","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusCount5","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","setBonusDesc5","glyphMinLevel","glyphMaxLevel","runeType","runeRank","bindType","siegeHP","bookTitle","craftSkillRank","recipeRank","recipeQuality","refinedItemLink","resultItemLink","materialLevelDesc","traitDesc","traitAbilityDesc","traitCooldown","isUnique","isUniqueEquipped","isVendorTrash","isArmorDecay","isConsumable","icon","comment","tags","dyeData"
"17196780","-1","|H0:item:63757:2:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","42","2","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","10","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196789","-1","|H0:item:63757:2:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","43","2","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","10","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196798","-1","|H0:item:63757:2:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","44","2","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","10","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196807","-1","|H0:item:63757:2:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","45","2","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","10","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196816","-1","|H0:item:63757:2:46:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","46","2","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","10","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196825","-1","|H0:item:63757:2:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","47","2","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","10","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196834","-1","|H0:item:63757:2:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","48","2","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","10","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196843","-1","|H0:item:63757:2:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","49","2","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","10","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17196852","-1","|H0:item:63757:2:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","50","2","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","10","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","dropped","",""
"17197210","-1","|H0:item:63757:25:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","1","25","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","14","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197215","-1","|H0:item:63757:25:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","2","25","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","14","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197220","-1","|H0:item:63757:25:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","3","25","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","14","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197225","-1","|H0:item:63757:25:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","4","25","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","14","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17196960","-1","|H0:item:63757:20:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","1","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17196965","-1","|H0:item:63757:20:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","2","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17196970","-1","|H0:item:63757:20:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","3","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17196975","-1","|H0:item:63757:20:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","4","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17196980","-1","|H0:item:63757:20:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","5","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17196985","-1","|H0:item:63757:20:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","6","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17196990","-1","|H0:item:63757:20:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","7","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17196995","-1","|H0:item:63757:20:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","8","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197000","-1","|H0:item:63757:20:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","9","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197005","-1","|H0:item:63757:20:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","10","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197010","-1","|H0:item:63757:20:11:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","11","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197015","-1","|H0:item:63757:20:12:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","12","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197020","-1","|H0:item:63757:20:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","13","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197025","-1","|H0:item:63757:20:14:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","14","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197030","-1","|H0:item:63757:20:15:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","15","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197035","-1","|H0:item:63757:20:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","16","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197040","-1","|H0:item:63757:20:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","17","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197045","-1","|H0:item:63757:20:18:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","18","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197050","-1","|H0:item:63757:20:19:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","19","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197055","-1","|H0:item:63757:20:20:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","20","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197060","-1","|H0:item:63757:20:21:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","21","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197065","-1","|H0:item:63757:20:22:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","22","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197070","-1","|H0:item:63757:20:23:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","23","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197075","-1","|H0:item:63757:20:24:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","24","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197080","-1","|H0:item:63757:20:25:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","25","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197085","-1","|H0:item:63757:20:26:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","26","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197090","-1","|H0:item:63757:20:27:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","27","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197095","-1","|H0:item:63757:20:28:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","28","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197100","-1","|H0:item:63757:20:29:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","29","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197105","-1","|H0:item:63757:20:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","30","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197110","-1","|H0:item:63757:20:31:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","31","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197115","-1","|H0:item:63757:20:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","32","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197120","-1","|H0:item:63757:20:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","33","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197125","-1","|H0:item:63757:20:34:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","34","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197130","-1","|H0:item:63757:20:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","35","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197135","-1","|H0:item:63757:20:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","36","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197140","-1","|H0:item:63757:20:37:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","37","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197145","-1","|H0:item:63757:20:38:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","38","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197150","-1","|H0:item:63757:20:39:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","39","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197155","-1","|H0:item:63757:20:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","40","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197160","-1","|H0:item:63757:20:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","41","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
"17197165","-1","|H0:item:63757:20:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","63757","42","20","0","Vested Shirt and Cuffs","A respectable shirt with matching vest and cuffs.","1","0","1","16","1","2","3","0","0","-1","0","0","0","0","0","0","","","-1","","","-1","","-1","0","-1","-1","-1","-1","-1","","","","","","-1","-1","-1","-1","0","-1","","-1","-1","-1","","","","","","-1","1","1","1","1","1","/esoui/art/icons/quest_clothing_001.dds","crafted","",""
